Molecule,Variability_CV,VirtualProfileId,ParameterSetId,PopulationIndividualId,Dose_mg_kg,AUC0_28d_ug_h_mL,Cmax_ug_mL,Lambda_z_1_h,AUCinf_ug_h_mL,Terminal_CL_L_day,Profile_type
Golimumab,0.3,1058,22,7,1,2146.5118240660745,23.11382219195366,0.005626521505814619,2190.757797942281,0.05438882169776185,Sparse reduced-study candidate
Golimumab,0.3,1058,22,7,3,6416.861285058925,69.34000700712204,0.005623155080845482,6549.412963491609,0.05457866342500793,Sparse reduced-study candidate
Golimumab,0.3,1058,22,7,10,21122.41358383248,231.11459612846375,0.005620439349115567,21559.94306247772,0.055265793100647824,Sparse reduced-study candidate
Golimumab,0.3,1058,22,7,30,61163.582799777796,693.1426763534546,0.005613492374432747,62439.59086182424,0.05724864638476409,Sparse reduced-study candidate
Golimumab,0.3,1059,22,8,0.1,133.81683937386265,1.44062046892941,0.005676238509511669,136.4984643060022,0.05440668612045152,Sparse reduced-study candidate
Golimumab,0.3,1059,22,8,1,1338.6790403892908,14.406198263168335,0.005629725827833751,1366.2304453774345,0.0543570751811836,Sparse reduced-study candidate
Golimumab,0.3,1059,22,8,3,4007.488807746277,43.21804940700531,0.005624348518044394,4090.2029801163485,0.05446988185810573,Sparse reduced-study candidate
Golimumab,0.3,1059,22,8,10,13254.373944467037,144.05320286750793,0.005621397829491211,13528.565421385783,0.05489443168660524,Sparse reduced-study candidate
Golimumab,0.3,1059,22,8,30,38885.23214289072,432.0903539657593,0.00561645691445784,39693.33205775841,0.05612853886350986,Sparse reduced-study candidate
Golimumab,0.3,1060,22,9,0.1,198.01058982409987,2.1307937800884247,0.005657779456434513,202.0158805312743,0.05437330347338691,Sparse reduced-study candidate
Golimumab,0.3,1060,22,9,1,1979.0542829688277,21.30783498287201,0.005626888770649774,2019.8398803471623,0.054381888809337274,Sparse reduced-study candidate
Golimumab,0.3,1060,22,9,3,5917.955438223692,63.92227113246918,0.005623347436706805,6040.18423467168,0.054555972227728795,Sparse reduced-study candidate
Golimumab,0.3,1060,22,9,10,19499.356046990335,213.0584478378296,0.005620226848566307,19903.187174270486,0.055188501632392736,Sparse reduced-study candidate
Golimumab,0.3,1060,22,9,30,56614.29488575572,639.0084743499756,0.0056125653755314635,57794.76821667332,0.05701694695300245,Sparse reduced-study candidate
Golimumab,0.3,1061,22,10,0.1,275.8036279609713,2.9672523960471153,0.0056490769817976755,281.41248755913637,0.05435514191319729,Sparse reduced-study candidate
Golimumab,0.3,1061,22,10,1,2754.239170978843,29.672252386808395,0.005625534134391674,2811.0449506165514,0.05441469619355527,Sparse reduced-study candidate
Golimumab,0.3,1061,22,10,3,8225.094700727304,89.01430070400238,0.005622575993956855,8395.074169575668,0.05466139567720772,Sparse reduced-study candidate
Golimumab,0.3,1061,22,10,10,26978.17139974905,296.68241143226624,0.005619105080559397,27537.596463833088,0.055546662242335614,Sparse reduced-study candidate
Golimumab,0.3,1061,22,10,30,77388.16120094483,889.6880149841309,0.005610938106428988,79007.47830455634,0.058081396947485896,Sparse reduced-study candidate
Golimumab,0.3,1062,22,11,0.1,234.2157275334918,2.5200731121003628,0.00565306738059489,238.96713855137799,0.05436314676276742,Sparse reduced-study candidate
Golimumab,0.3,1062,22,11,1,2339.9429034756454,25.200556218624115,0.005626157517503801,2388.186217229176,0.054396954185673065,Sparse reduced-study candidate
Golimumab,0.3,1062,22,11,3,6992.799258522588,75.5999207496643,0.005622953973176311,7137.269689888724,0.054604937976287994,Sparse reduced-study candidate
Golimumab,0.3,1062,22,11,10,22992.08357465386,251.97721123695374,0.005620009441108341,23468.504731672918,0.055355063192477585,Sparse reduced-study candidate
Golimumab,0.3,1062,22,11,30,66375.43080670056,755.6860685348511,0.0056126716905669765,67761.48731833587,0.05751499622573297,Sparse reduced-study candidate
Golimumab,0.3,1063,22,12,0.1,277.3954536096765,2.984369359910488,0.0056489463332646,283.0371394536528,0.054354892626497925,Sparse reduced-study candidate
Golimumab,0.3,1063,22,12,1,2770.0916347915527,29.843417555093765,0.005625513617007731,2827.2250633564904,0.054415382502480875,Sparse reduced-study candidate
Golimumab,0.3,1063,22,12,3,8272.212606662326,89.5277738571167,0.005622562817779636,8443.167630985772,0.05466355992218369,Sparse reduced-study candidate
Golimumab,0.3,1063,22,12,10,27130.196306750975,298.39357137680054,0.005619070836034299,27692.789446970783,0.05555400388167566,Sparse reduced-study candidate
Golimumab,0.3,1063,22,12,30,77805.59628240083,894.8166131973267,0.005610872423459672,79433.77464705502,0.05810294195134835,Sparse reduced-study candidate
Golimumab,0.3,1064,22,13,0.1,188.5021519329601,2.0285616628825665,0.005659289149452158,192.3115644804472,0.05437668222631483,Sparse reduced-study candidate
Golimumab,0.3,1064,22,13,1,1884.2419306080608,20.285531133413315,0.0056271230745166346,1923.0683976418475,0.05437801818709047,Sparse reduced-study candidate
Golimumab,0.3,1064,22,13,3,5635.356521930425,60.855478048324585,0.00562346518979959,5751.738779204053,0.0545431489413668,Sparse reduced-study candidate
Golimumab,0.3,1064,22,13,10,18578.56806295555,202.83735394477844,0.0056203905641504254,18963.26775050141,0.05514484617200127,Sparse reduced-study candidate
Golimumab,0.3,1064,22,13,30,54022.914022494275,608.3629131317139,0.0056131327816620865,55148.79734600235,0.05688572734192232,Sparse reduced-study candidate
Golimumab,0.3,1065,22,14,0.1,174.04669282604846,1.8731427378952503,0.0056618691812300856,177.5583910263449,0.05438256451633704,Sparse reduced-study candidate
Golimumab,0.3,1065,22,14,1,1740.0739660965721,18.731366470456123,0.005627524894725453,1775.9215708422075,0.05437222461816222,Sparse reduced-study candidate
Golimumab,0.3,1065,22,14,3,5205.47441638373,56.19315505027771,0.005623660165899065,5312.964040081454,0.054523692890978956,Sparse reduced-study candidate
Golimumab,0.3,1065,22,14,10,17175.909428286664,187.2984766960144,0.005620644563525411,17531.476955134167,0.05507853491248138,Sparse reduced-study candidate
Golimumab,0.3,1065,22,14,30,50060.552647248565,561.7709040641785,0.005614001064387355,51103.072982080426,0.05668591001636922,Sparse reduced-study candidate
Golimumab,0.3,1066,22,15,0.1,185.8482437514293,2.00002770870924,0.005659735602496727,189.6029910624597,0.05437768872666456,Sparse reduced-study candidate
Golimumab,0.3,1066,22,15,1,1857.7762036759393,20.000197738409042,0.005627192712179469,1896.0558099926814,0.05437694594906882,Sparse reduced-study candidate
Golimumab,0.3,1066,22,15,3,5556.4562215246115,59.99950468540192,0.00562349955085384,5671.206238945669,0.054539574097145264,Sparse reduced-study candidate
Golimumab,0.3,1066,22,15,10,18321.304316575253,199.98453855514526,0.005620436920425306,18700.659796599833,0.05513266666405854,Sparse reduced-study candidate
Golimumab,0.3,1066,22,15,30,53297.52022551339,599.8091697692871,0.0056132916312927866,54408.13243845245,0.05684906998766442,Sparse reduced-study candidate
Golimumab,0.3,1067,22,16,0.1,291.4066770966933,3.1350335106253624,0.005647854094099016,297.33731533703434,0.054352838392028195,Sparse reduced-study candidate
Golimumab,0.3,1067,22,16,1,2909.6080942377353,31.350021064281464,0.005625341128506916,2969.6252514477933,0.05442143597261726,Sparse reduced-study candidate
Golimumab,0.3,1067,22,16,3,8686.784008746426,94.04731392860413,0.005622448280305503,8866.323206151783,0.05468262324529348,Sparse reduced-study candidate
Golimumab,0.3,1067,22,16,10,28466.58553524296,313.45510482788086,0.00561877064836986,29057.035429924978,0.05561863696455932,Sparse reduced-study candidate
Golimumab,0.3,1067,22,16,30,81467.17145451951,939.9566888809204,0.0056102958107725935,83173.13895249314,0.058292114204073514,Sparse reduced-study candidate
Golimumab,0.3,1068,22,17,0.1,154.12829826368932,1.6589927952736616,0.005671557983256322,157.22698474232456,0.054393575067449886,Sparse reduced-study candidate
Golimumab,0.3,1068,22,17,1,1541.369440893267,16.589896380901337,0.005628985037414533,1573.107114321023,0.054364624756666126,Sparse reduced-study candidate
Golimumab,0.3,1068,22,17,3,4612.631907273821,49.768951535224915,0.005623968254607436,4707.859840648876,0.05449697794761687,Sparse reduced-study candidate
Golimumab,0.3,1068,22,17,10,15237.601311261313,165.88717103004456,0.0056210071529480534,15552.933843360302,0.054987296180530075,Sparse reduced-study candidate
Golimumab,0.3,1068,22,17,30,44555.04291041785,497.56675958633423,0.0056152090867731,45481.949457685325,0.05641010048503096,Sparse reduced-study candidate
Golimumab,0.3,1069,22,18,0.1,230.5862259966418,2.4810475297272205,0.005653478033733574,235.26282354982987,0.054364002804628254,Sparse reduced-study candidate
Golimumab,0.3,1069,22,18,1,2303.77335477212,24.81030821800232,0.005626221263436274,2351.2691895390362,0.054395425484204736,Sparse reduced-study candidate
Golimumab,0.3,1069,22,18,3,6885.133651360016,74.42923486232758,0.005622989847282023,7027.3758459771025,0.05460002031886222,Sparse reduced-study candidate
Golimumab,0.3,1069,22,18,10,22642.892411453937,248.07565212249756,0.0056200892535722925,23112.04797107169,0.055338362118736356,Sparse reduced-study candidate
Golimumab,0.3,1069,22,18,30,65404.33085598796,743.9901351928711,0.005612824504305082,66769.86596677934,0.05746527395599907,Sparse reduced-study candidate
Golimumab,0.3,1070,22,19,0.1,142.44067122032592,1.5333364717662334,0.005674105076844291,145.2993333074915,0.0544006634830074,Sparse reduced-study candidate
Golimumab,0.3,1070,22,19,1,1424.7453023719052,15.333348512649536,0.005629387350170839,1454.0742371982228,0.0543602240749186,Sparse reduced-study candidate
Golimumab,0.3,1070,22,19,3,4264.494694755959,45.999424159526825,0.005624177060188487,4352.523206688211,0.054481364672014226,Sparse reduced-study candidate
Golimumab,0.3,1070,22,19,10,14097.237023104997,153.32348942756653,0.005621229077206885,14388.909998451983,0.05493383540807857,Sparse reduced-study candidate
Golimumab,0.3,1070,22,19,30,41299.45936127983,459.89094972610474,0.00561592507407101,42158.11590325659,0.05624810288276366,Sparse reduced-study candidate
Golimumab,0.3,1071,22,20,0.1,134.80858037730755,1.4512828085571527,0.005675980696780634,137.51056142039394,0.05440595582134114,Sparse reduced-study candidate
Golimumab,0.3,1071,22,20,1,1348.577307987826,14.512821659445763,0.00562968472515436,1376.3331414072966,0.05435743211092094,Sparse reduced-study candidate
Golimumab,0.3,1071,22,20,3,4037.0502459758172,43.53790730237961,0.005624328010919546,4120.375666023541,0.05447119973523568,Sparse reduced-study candidate
Golimumab,0.3,1071,22,20,10,13351.365717062057,145.11929154396057,0.0056213782591092235,13627.568616260844,0.054898960631016264,Sparse reduced-study candidate
Golimumab,0.3,1071,22,20,30,39163.395270939196,435.2874755859375,0.005616395611888942,39977.31784543636,0.056142287172923584,Sparse reduced-study candidate
Golimumab,0.3,1072,22,21,0.1,269.13704801365526,2.895567286759615,0.005649639540903951,274.6084355737276,0.05435622844268896,Sparse reduced-study candidate
Golimumab,0.3,1072,22,21,1,2687.844795063385,28.95541861653328,0.005625622449433424,2743.2782945488334,0.05441182867227056,Sparse reduced-study candidate
Golimumab,0.3,1072,22,21,3,8027.725162580325,86.8639200925827,0.005622632673255857,8193.618330411788,0.054652334003400416,Sparse reduced-study candidate
Golimumab,0.3,1072,22,21,10,26341.052377322616,289.5161032676697,0.005619248634205675,26887.202409288402,0.05551592400397309,Sparse reduced-study candidate
Golimumab,0.3,1072,22,21,30,75636.72232467488,868.2090282440186,0.005611213901793056,77218.87562459685,0.057991049735954626,Sparse reduced-study candidate
Golimumab,0.3,1073,22,22,0.1,271.2934939752179,2.9187552630901337,0.005649454818409605,276.8093490201122,0.054355868900542156,Sparse reduced-study candidate
Golimumab,0.3,1073,22,22,1,2709.322127092215,29.187291115522385,0.005625593523791886,2765.1995282450184,0.05441275586840192,Sparse reduced-study candidate
Golimumab,0.3,1073,22,22,3,8091.575449321484,87.55950629711151,0.005622614355040617,8258.7905321324,0.05465526445031439,Sparse reduced-study candidate
Golimumab,0.3,1073,22,22,10,26547.219010150537,291.8341934680939,0.005619202139771901,27097.664402134098,0.05552586548601826,Sparse reduced-study candidate
Golimumab,0.3,1073,22,22,30,76203.83232351927,875.1569509506226,0.005611124746608694,77798.01634049242,0.05802029432188886,Sparse reduced-study candidate
Golimumab,0.3,1074,22,23,0.1,233.07414994196444,2.5077983736991882,0.005653195006041394,237.802030370755,0.05436341247360232,Sparse reduced-study candidate
Golimumab,0.3,1074,22,23,1,2328.566826526106,25.077813863754272,0.005626177396842899,2376.5750400983134,0.05439647242769439,Sparse reduced-study candidate
Golimumab,0.3,1074,22,23,3,6958.937638186881,75.23170709609985,0.005622965383974239,7102.707255338438,0.05460339022584198,Sparse reduced-study candidate
Golimumab,0.3,1074,22,23,10,22882.27613951449,250.75006484985352,0.005620034522696086,23356.412433167538,0.05534980982673216,Sparse reduced-study candidate
Golimumab,0.3,1074,22,23,30,66070.16828930787,752.0074367523193,0.00561271982263566,67449.77307761449,0.057499362596355276,Sparse reduced-study candidate
Golimumab,0.3,1075,22,24,0.1,220.18059216325915,2.369164489209652,0.00565472521072268,224.64271916541577,0.0543666470605727,Sparse reduced-study candidate
Golimumab,0.3,1075,22,24,1,2200.066214224529,23.69150072336197,0.005626415019484932,2245.4188853479914,0.054391060426574905,Sparse reduced-study candidate
Golimumab,0.3,1075,22,24,3,6576.356161736934,71.07295989990234,0.0056230975115161745,6712.2082877199655,0.05458593165204994,Sparse reduced-study candidate
Golimumab,0.3,1075,22,24,10,21640.61018703312,236.89010739326477,0.0056203199054379255,22088.91621332514,0.05529049641750178,Sparse reduced-study candidate
Golimumab,0.3,1075,22,24,30,62611.14056724601,710.457444190979,0.005613264136880493,63917.69200212476,0.0573224926231106,Sparse reduced-study candidate
Golimumab,0.3,1076,22,25,0.1,199.61787785468405,2.1480748895555735,0.005657537458068078,203.65628229762928,0.05437276574978161,Sparse reduced-study candidate
Golimumab,0.3,1076,22,25,1,1995.079771773755,21.48064523935318,0.0056268512862892575,2036.1965146866553,0.05438254731785767,Sparse reduced-study candidate
Golimumab,0.3,1076,22,25,3,5965.7123796602355,64.44067507982254,0.005623328131132404,6088.9292526455,0.05455814087195678,Sparse reduced-study candidate
Golimumab,0.3,1076,22,25,10,19654.859268740624,214.78618383407593,0.0056201993734097825,20061.921923238573,0.055195884886849525,Sparse reduced-study candidate
Golimumab,0.3,1076,22,25,30,57051.1763573009,644.1885709762573,0.005612469734173805,58240.85856052612,0.05703910761891948,Sparse reduced-study candidate
Golimumab,0.3,1077,22,26,0.1,168.5974347828338,1.8145553302019835,0.005662945251851656,171.99693046589925,0.05438505509089063,Sparse reduced-study candidate
Golimumab,0.3,1077,22,26,1,1685.7187353177746,18.145500496029854,0.005628558330280563,1720.437929276665,0.05437024131864381,Sparse reduced-study candidate
Golimumab,0.3,1077,22,26,3,5043.342791731515,54.43561524152756,0.005623739515443158,5147.478839222301,0.054516372952775026,Sparse reduced-study candidate
Golimumab,0.3,1077,22,26,10,16646.270023665358,181.44078254699707,0.005620742310173331,16990.840842623762,0.055053558711385946,Sparse reduced-study candidate
Golimumab,0.3,1077,22,26,30,48559.66259686885,544.2064762115479,0.005614330062614129,49570.640144092715,0.05661050076211329,Sparse reduced-study candidate
Golimumab,0.3,1078,22,27,0.1,193.95728167948596,2.087213471531868,0.005658406741389654,197.87906766706692,0.054374700434130764,Sparse reduced-study candidate
Golimumab,0.3,1078,22,27,1,1938.6389022738133,20.87204083800316,0.005626986049485053,1978.5893788909254,0.05438023240887418,Sparse reduced-study candidate
Golimumab,0.3,1078,22,27,3,5797.50374905538,62.614935636520386,0.005623396808149864,5917.240517620069,0.05455050370798212,Sparse reduced-study candidate
Golimumab,0.3,1078,22,27,10,19107.016499766672,208.70134234428406,0.005620296423569397,19502.695161711326,0.055169887737904405,Sparse reduced-study candidate
Golimumab,0.3,1078,22,27,30,55511.06772941635,625.9448289871216,0.005612806985976206,56668.293492594,0.05696103251100035,Sparse reduced-study candidate
Golimumab,0.3,1079,22,28,0.1,248.46964595319366,2.673337049782276,0.005651560494136971,253.51490150158105,0.05436004654880129,Sparse reduced-study candidate
Golimumab,0.3,1079,22,28,1,2481.9692594566422,26.733165979385376,0.005625923069007247,2533.1477684197043,0.05440299227011933,Sparse reduced-study candidate
Golimumab,0.3,1079,22,28,3,7415.441072033783,80.19752204418182,0.00562281698331129,7568.659264041325,0.054624265800607225,Sparse reduced-study candidate
Golimumab,0.3,1079,22,28,10,24361.391653825827,267.29952692985535,0.00561969700690593,24866.312955172914,0.055420688508522345,Sparse reduced-study candidate
Golimumab,0.3,1079,22,28,30,70173.45856560911,801.6169309616089,0.005612073942538193,71639.84902262579,0.057709844595379936,Sparse reduced-study candidate
Golimumab,0.3,1080,22,29,0.1,218.8162186003571,2.354494482278824,0.005654896595187921,223.25022694755108,0.0543670123284395,Sparse reduced-study candidate
Golimumab,0.3,1080,22,29,1,2186.4669430174267,23.544804006814957,0.0056264414254484285,2231.538586363427,0.054390490556400925,Sparse reduced-study candidate
Golimumab,0.3,1080,22,29,3,6535.857652308948,70.63288986682892,0.00562311201305374,6670.871713927089,0.05458408598434524,Sparse reduced-study candidate
Golimumab,0.3,1080,22,29,10,21509.062378748276,235.42345762252808,0.005620349933559456,21954.63256600964,0.05528422215353186,Sparse reduced-study candidate
Golimumab,0.3,1080,22,29,30,62243.89083777163,706.0605525970459,0.005613322186912994,63542.69171143348,0.05730374735730853,Sparse reduced-study candidate
Golimumab,0.3,1081,22,30,0.1,217.55182744394784,2.340899594128132,0.005655057389228993,221.9597782346382,0.05436735589021705,Sparse reduced-study candidate
Golimumab,0.3,1081,22,30,1,2173.8640127818367,23.408856242895126,0.005626466498759878,2218.675215357728,0.054389962861916885,Sparse reduced-study candidate
Golimumab,0.3,1081,22,30,3,6498.324658481681,70.22506892681122,0.005623125400607258,6632.56205020254,0.054582374798413186,Sparse reduced-study candidate
Golimumab,0.3,1081,22,30,10,21387.127520646653,234.06429290771484,0.0056203781741254065,21830.161829002573,0.055278409528618636,Sparse reduced-study candidate
Golimumab,0.3,1081,22,30,30,61903.34385766633,701.9858121871948,0.005613375885421274,63194.95866652342,0.05728637146647301,Sparse reduced-study candidate
