Molecule,Variability_CV,Replicate,Design,N_per_group,Total_animals,Fold_error,Within_2fold,Dose_mg_kg,Endpoint,Study_value,Reference_value
Golimumab,0.5,496,3 dose groups,6,18,0.7010926223859494,TRUE,1,Terminal clearance,0.04064500421598807,0.05797380106164221
Golimumab,0.5,496,3 dose groups,6,18,1.3316210854922497,TRUE,3,AUC0-28d,9026.547448038944,6778.6155884593645
Golimumab,0.5,496,3 dose groups,6,18,0.9379891816124933,TRUE,3,Cmax,73.01230952143669,77.83918082714081
Golimumab,0.5,496,3 dose groups,6,18,0.7528038242740399,TRUE,3,Terminal clearance,0.043811718316609224,0.058198054929992804
Golimumab,0.5,496,3 dose groups,6,18,0.9585312468679801,TRUE,10,AUC0-28d,21348.638672764915,22272.240725090618
Golimumab,0.5,496,3 dose groups,6,18,0.7401942810196238,TRUE,10,Cmax,192.0352578163147,259.43899154663086
Golimumab,0.5,496,3 dose groups,6,18,0.8052073212244444,TRUE,10,Terminal clearance,0.047537599726655194,0.05903771423037585
Golimumab,0.5,497,3 dose groups,6,18,1.278837566852213,TRUE,1,AUC0-28d,2901.0877529118525,2268.5349790378127
Golimumab,0.5,497,3 dose groups,6,18,1.0278473914706925,TRUE,1,Cmax,26.669594645500183,25.94703733921051
Golimumab,0.5,497,3 dose groups,6,18,0.8277316651279386,TRUE,1,Terminal clearance,0.04798675088654896,0.05797380106164221
Golimumab,0.5,497,3 dose groups,6,18,0.9439173339775712,TRUE,3,AUC0-28d,6398.452754317368,6778.6155884593645
Golimumab,0.5,497,3 dose groups,6,18,0.8110009592819188,TRUE,3,Cmax,63.12765032052994,77.83918082714081
Golimumab,0.5,497,3 dose groups,6,18,0.8801495190920422,TRUE,3,Terminal clearance,0.05122299005872542,0.058198054929992804
Golimumab,0.5,497,3 dose groups,6,18,1.0528214503054723,TRUE,10,AUC0-28d,23448.69278174251,22272.240725090618
Golimumab,0.5,497,3 dose groups,6,18,0.9500903814307744,TRUE,10,Cmax,246.49049043655396,259.43899154663086
Golimumab,0.5,497,3 dose groups,6,18,0.91403020637561,TRUE,10,Terminal clearance,0.05396225412193473,0.05903771423037585
Golimumab,0.5,498,3 dose groups,6,18,0.925009612742691,TRUE,1,AUC0-28d,2098.4166624530158,2268.5349790378127
Golimumab,0.5,498,3 dose groups,6,18,0.9097329519004509,TRUE,1,Cmax,23.6048748716712,25.94703733921051
Golimumab,0.5,498,3 dose groups,6,18,1.0695219085131573,TRUE,1,Terminal clearance,0.06200425035520968,0.05797380106164221
Golimumab,0.5,498,3 dose groups,6,18,1.1775309727342071,TRUE,3,AUC0-28d,7982.0298076698155,6778.6155884593645
Golimumab,0.5,498,3 dose groups,6,18,0.9471460932186176,TRUE,3,Cmax,73.72507601976395,77.83918082714081
Golimumab,0.5,498,3 dose groups,6,18,0.8573319786552194,TRUE,3,Terminal clearance,0.049895053587015875,0.058198054929992804
Golimumab,0.5,498,3 dose groups,6,18,0.8870934096827794,TRUE,10,AUC0-28d,19757.557966096294,22272.240725090618
Golimumab,0.5,498,3 dose groups,6,18,1.0700753722318102,TRUE,10,Cmax,277.6192754507065,259.43899154663086
Golimumab,0.5,498,3 dose groups,6,18,1.3654758674272791,TRUE,10,Terminal clearance,0.08061457404964628,0.05903771423037585
Golimumab,0.5,499,3 dose groups,6,18,1.0931128911654266,TRUE,1,AUC0-28d,2479.764829645924,2268.5349790378127
Golimumab,0.5,499,3 dose groups,6,18,0.8149932072809587,TRUE,1,Cmax,21.146659180521965,25.94703733921051
Golimumab,0.5,499,3 dose groups,6,18,0.7623039675985078,TRUE,1,Terminal clearance,0.04419365856605644,0.05797380106164221
Golimumab,0.5,499,3 dose groups,6,18,1.4944319185432853,TRUE,3,AUC0-28d,10130.179498928748,6778.6155884593645
Golimumab,0.5,499,3 dose groups,6,18,1.043487498035396,TRUE,3,Cmax,81.22421205043793,77.83918082714081
Golimumab,0.5,499,3 dose groups,6,18,0.6805530962803031,TRUE,3,Terminal clearance,0.039606866480097765,0.058198054929992804
Golimumab,0.5,499,3 dose groups,6,18,1.0051653717755358,TRUE,10,AUC0-28d,22387.28512870994,22272.240725090618
Golimumab,0.5,499,3 dose groups,6,18,0.796016313227945,TRUE,10,Cmax,206.51766955852509,259.43899154663086
Golimumab,0.5,499,3 dose groups,6,18,0.7959668872408279,TRUE,10,Terminal clearance,0.04699206562576579,0.05903771423037585
Golimumab,0.5,500,3 dose groups,6,18,0.7080481383222095,TRUE,1,AUC0-28d,1606.2319686265357,2268.5349790378127
Golimumab,0.5,500,3 dose groups,6,18,0.784054742435462,TRUE,1,Cmax,20.34389767795801,25.94703733921051
Golimumab,0.5,500,3 dose groups,6,18,1.1642307046539413,TRUE,1,Terminal clearance,0.06749487926146312,0.05797380106164221
Golimumab,0.5,500,3 dose groups,6,18,0.9139473814420911,TRUE,3,AUC0-28d,6195.297966874976,6778.6155884593645
Golimumab,0.5,500,3 dose groups,6,18,0.921013825643476,TRUE,3,Cmax,71.69096171855927,77.83918082714081
Golimumab,0.5,500,3 dose groups,6,18,1.2163046740434615,TRUE,3,Terminal clearance,0.07078656623158837,0.058198054929992804
Golimumab,0.5,500,3 dose groups,6,18,1.3322064379351817,TRUE,10,AUC0-28d,29671.22248120786,22272.240725090618
Golimumab,0.5,500,3 dose groups,6,18,0.9427375051232992,TRUE,10,Cmax,244.5828676223755,259.43899154663086
Golimumab,0.5,500,3 dose groups,6,18,0.8241311844650433,TRUE,10,Terminal clearance,0.04865482135678839,0.05903771423037585
Golimumab,0.5,501,3 dose groups,6,18,1.149681613794162,TRUE,1,AUC0-28d,2608.0929556486976,2268.5349790378127
Golimumab,0.5,501,3 dose groups,6,18,0.8164575140348211,TRUE,1,Cmax,21.184653602540493,25.94703733921051
Golimumab,0.5,501,3 dose groups,6,18,0.8221654088353237,TRUE,1,Terminal clearance,0.047664053851582795,0.05797380106164221
Golimumab,0.5,501,3 dose groups,6,18,0.8451534278771538,TRUE,3,AUC0-28d,5728.970200847942,6778.6155884593645
Golimumab,0.5,501,3 dose groups,6,18,0.7518911981720233,TRUE,3,Cmax,58.52659493684769,77.83918082714081
Golimumab,0.5,501,3 dose groups,6,18,1.0213478277394665,TRUE,3,Terminal clearance,0.0594404569814103,0.058198054929992804
Golimumab,0.5,501,3 dose groups,6,18,1.136030790484761,TRUE,10,AUC0-28d,25301.95123679158,22272.240725090618
Golimumab,0.5,501,3 dose groups,6,18,1.0625308891290484,TRUE,10,Cmax,275.66194236278534,259.43899154663086
Golimumab,0.5,501,3 dose groups,6,18,1.0194442465036135,TRUE,10,Terminal clearance,0.06018565809888117,0.05903771423037585
Golimumab,0.5,502,3 dose groups,6,18,1.0449935566802524,TRUE,1,AUC0-28d,2370.604436198286,2268.5349790378127
Golimumab,0.5,502,3 dose groups,6,18,0.949258703185629,TRUE,1,Cmax,24.630451016128063,25.94703733921051
Golimumab,0.5,502,3 dose groups,6,18,0.989798288491815,TRUE,1,Terminal clearance,0.057382369068178424,0.05797380106164221
Golimumab,0.5,502,3 dose groups,6,18,1.1345674140089306,TRUE,3,AUC0-28d,7690.796358758966,6778.6155884593645
Golimumab,0.5,502,3 dose groups,6,18,0.8762925945771378,TRUE,3,Cmax,68.20989772677422,77.83918082714081
Golimumab,0.5,502,3 dose groups,6,18,0.8203539975700085,TRUE,3,Terminal clearance,0.047743007012618535,0.058198054929992804
Golimumab,0.5,502,3 dose groups,6,18,0.8737667369373376,TRUE,10,AUC0-28d,19460.743102645312,22272.240725090618
Golimumab,0.5,502,3 dose groups,6,18,0.8202591792061138,TRUE,10,Cmax,212.80721426010132,259.43899154663086
Golimumab,0.5,502,3 dose groups,6,18,1.0240419859693606,TRUE,10,Terminal clearance,0.06045709812756566,0.05903771423037585
Golimumab,0.5,503,3 dose groups,6,18,0.8249078630809171,TRUE,1,AUC0-28d,1871.3323418823952,2268.5349790378127
Golimumab,0.5,503,3 dose groups,6,18,0.8859944217924761,TRUE,1,Cmax,22.988930344581604,25.94703733921051
Golimumab,0.5,503,3 dose groups,6,18,1.1708581659682429,TRUE,1,Terminal clearance,0.06787909838524217,0.05797380106164221
Golimumab,0.5,503,3 dose groups,6,18,1.1132500605575468,TRUE,3,AUC0-28d,7546.294214348719,6778.6155884593645
Golimumab,0.5,503,3 dose groups,6,18,0.8129331150206013,TRUE,3,Cmax,63.27804774045944,77.83918082714081
Golimumab,0.5,503,3 dose groups,6,18,0.9035714852353508,TRUE,3,Terminal clearance,0.05258610293090213,0.058198054929992804
Golimumab,0.5,503,3 dose groups,6,18,1.0300016759515522,TRUE,10,AUC0-28d,22940.445274039754,22272.240725090618
Golimumab,0.5,503,3 dose groups,6,18,0.9264929707415964,TRUE,10,Cmax,240.36840200424194,259.43899154663086
Golimumab,0.5,503,3 dose groups,6,18,0.8963064996478007,TRUE,10,Terminal clearance,0.05291588698903533,0.05903771423037585
Golimumab,0.5,504,3 dose groups,6,18,1.1628784988301117,TRUE,1,AUC0-28d,2638.0305509670907,2268.5349790378127
Golimumab,0.5,504,3 dose groups,6,18,1.010303664059728,TRUE,1,Cmax,26.214386895298958,25.94703733921051
Golimumab,0.5,504,3 dose groups,6,18,0.9147582243742556,TRUE,1,Terminal clearance,0.05303201131937416,0.05797380106164221
Golimumab,0.5,504,3 dose groups,6,18,0.8694718871955948,TRUE,3,AUC0-28d,5893.815688271241,6778.6155884593645
Golimumab,0.5,504,3 dose groups,6,18,0.9125244678148569,TRUE,3,Cmax,71.03015705943108,77.83918082714081
Golimumab,0.5,504,3 dose groups,6,18,1.131865448447431,TRUE,3,Terminal clearance,0.06587236754210453,0.058198054929992804
Golimumab,0.5,504,3 dose groups,6,18,1.2576126565069272,TRUE,10,AUC0-28d,28009.85182464298,22272.240725090618
Golimumab,0.5,504,3 dose groups,6,18,1.0088106961621663,TRUE,10,Cmax,261.7248296737671,259.43899154663086
Golimumab,0.5,504,3 dose groups,6,18,0.79626416132185,TRUE,10,Terminal clearance,0.04700961600800927,0.05903771423037585
Golimumab,0.5,505,3 dose groups,6,18,1.2552377902339256,TRUE,1,AUC0-28d,2847.550834155789,2268.5349790378127
Golimumab,0.5,505,3 dose groups,6,18,1.0264317415582893,TRUE,1,Cmax,26.632862724363804,25.94703733921051
Golimumab,0.5,505,3 dose groups,6,18,0.8745510885655943,TRUE,1,Terminal clearance,0.0507010508267444,0.05797380106164221
Golimumab,0.5,505,3 dose groups,6,18,1.583618614463387,TRUE,3,AUC0-28d,10734.741826175936,6778.6155884593645
Golimumab,0.5,505,3 dose groups,6,18,1.0468683494205926,TRUE,3,Cmax,81.48737475275993,77.83918082714081
Golimumab,0.5,505,3 dose groups,6,18,0.7060920268007522,TRUE,3,Terminal clearance,0.04109318256138013,0.058198054929992804
Golimumab,0.5,505,3 dose groups,6,18,1.119924352160345,TRUE,10,AUC0-28d,24943.224765206363,22272.240725090618
Golimumab,0.5,505,3 dose groups,6,18,0.8973203479524263,TRUE,10,Cmax,232.7998861670494,259.43899154663086
Golimumab,0.5,505,3 dose groups,6,18,1.0120897785785044,TRUE,10,Terminal clearance,0.059751467123202104,0.05903771423037585
Golimumab,0.5,506,3 dose groups,6,18,1.4576987498469371,TRUE,1,AUC0-28d,3306.8406029274674,2268.5349790378127
Golimumab,0.5,506,3 dose groups,6,18,0.9249230248480971,TRUE,1,Cmax,23.999012261629105,25.94703733921051
Golimumab,0.5,506,3 dose groups,6,18,0.607183516173901,TRUE,1,Terminal clearance,0.03520073637457415,0.05797380106164221
Golimumab,0.5,506,3 dose groups,6,18,1.260354471381387,TRUE,3,AUC0-28d,8543.458466690332,6778.6155884593645
Golimumab,0.5,506,3 dose groups,6,18,1.0460126435309538,TRUE,3,Cmax,81.4207673072815,77.83918082714081
Golimumab,0.5,506,3 dose groups,6,18,0.8523865119004944,TRUE,3,Terminal clearance,0.04960723704116994,0.058198054929992804
Golimumab,0.5,506,3 dose groups,6,18,1.2262841441789898,TRUE,10,AUC0-28d,27312.09565651619,22272.240725090618
Golimumab,0.5,506,3 dose groups,6,18,0.9904597965751549,TRUE,10,Cmax,256.96389079093933,259.43899154663086
Golimumab,0.5,506,3 dose groups,6,18,0.8424564009461702,TRUE,10,Terminal clearance,0.049736700250610937,0.05903771423037585
Golimumab,0.5,507,3 dose groups,6,18,1.079012283971811,TRUE,1,AUC0-28d,2447.777109001535,2268.5349790378127
Golimumab,0.5,507,3 dose groups,6,18,0.8536983391836401,TRUE,1,Cmax,22.15094268321991,25.94703733921051
Golimumab,0.5,507,3 dose groups,6,18,0.8029387150986104,TRUE,1,Terminal clearance,0.04654940933381745,0.05797380106164221
Golimumab,0.5,507,3 dose groups,6,18,0.7760960786446707,TRUE,3,AUC0-28d,5260.85697684295,6778.6155884593645
Golimumab,0.5,507,3 dose groups,6,18,0.851599144590835,TRUE,3,Cmax,66.28777980804443,77.83918082714081
Golimumab,0.5,507,3 dose groups,6,18,1.2467801384116584,TRUE,3,Terminal clearance,0.07256017898090572,0.058198054929992804
Golimumab,0.5,507,3 dose groups,6,18,1.6804043775267197,TRUE,10,AUC0-28d,37426.37081177116,22272.240725090618
Golimumab,0.5,507,3 dose groups,6,18,0.9778628789173711,TRUE,10,Cmax,253.69575917720795,259.43899154663086
Golimumab,0.5,507,3 dose groups,6,18,0.5455931842754328,TRUE,10,Terminal clearance,0.03221057449929379,0.05903771423037585
Golimumab,0.5,508,3 dose groups,6,18,0.9104622957477739,TRUE,1,AUC0-28d,2065.415564998895,2268.5349790378127
Golimumab,0.5,508,3 dose groups,6,18,0.8773051842665741,TRUE,1,Cmax,22.763470374047756,25.94703733921051
Golimumab,0.5,508,3 dose groups,6,18,1.0602515024817345,TRUE,1,Terminal clearance,0.061466809680183324,0.05797380106164221
Golimumab,0.5,508,3 dose groups,6,18,1.2377279352362283,TRUE,3,AUC0-28d,8390.08187606392,6778.6155884593645
Golimumab,0.5,508,3 dose groups,6,18,0.8669876556823048,TRUE,3,Cmax,67.48560890555382,77.83918082714081
Golimumab,0.5,508,3 dose groups,6,18,0.7492723349105382,TRUE,3,Terminal clearance,0.04360619250464747,0.058198054929992804
Golimumab,0.5,508,3 dose groups,6,18,1.0890830102452884,TRUE,10,AUC0-28d,24256.318973789395,22272.240725090618
Golimumab,0.5,508,3 dose groups,6,18,0.8460187140564951,TRUE,10,Cmax,219.49024200439453,259.43899154663086
Golimumab,0.5,508,3 dose groups,6,18,0.9113599811200046,TRUE,10,Terminal clearance,0.05380461012636356,0.05903771423037585
Golimumab,0.5,509,3 dose groups,6,18,0.9214725333238045,TRUE,1,AUC0-28d,2090.392674067637,2268.5349790378127
Golimumab,0.5,509,3 dose groups,6,18,0.774346388872713,TRUE,1,Cmax,20.091994665563107,25.94703733921051
Golimumab,0.5,509,3 dose groups,6,18,0.8796317089036841,TRUE,1,Terminal clearance,0.05099559369949456,0.05797380106164221
Golimumab,0.5,509,3 dose groups,6,18,1.6102395627001997,TRUE,3,AUC0-28d,10915.195000873564,6778.6155884593645
Golimumab,0.5,509,3 dose groups,6,18,1.0433445533519448,TRUE,3,Cmax,81.21308535337448,77.83918082714081
Golimumab,0.5,509,3 dose groups,6,18,0.6705363814992713,TRUE,3,Terminal clearance,0.0390239131630532,0.058198054929992804
Golimumab,0.5,509,3 dose groups,6,18,0.7960660023177253,TRUE,10,AUC0-28d,17730.173636680924,22272.240725090618
Golimumab,0.5,509,3 dose groups,6,18,0.7881710602977855,TRUE,10,Cmax,204.48230504989624,259.43899154663086
Golimumab,0.5,509,3 dose groups,6,18,1.0094975200320315,TRUE,10,Terminal clearance,0.0595984261039242,0.05903771423037585
Golimumab,0.5,510,3 dose groups,6,18,0.9146737193813823,TRUE,1,AUC0-28d,2074.9693268232822,2268.5349790378127
Golimumab,0.5,510,3 dose groups,6,18,0.8804224309733286,TRUE,1,Cmax,22.844353690743446,25.94703733921051
Golimumab,0.5,510,3 dose groups,6,18,1.0392838361272345,TRUE,1,Terminal clearance,0.06025123436222066,0.05797380106164221
Golimumab,0.5,510,3 dose groups,6,18,1.1694786302089055,TRUE,3,AUC0-28d,7927.446073104192,6778.6155884593645
Golimumab,0.5,510,3 dose groups,6,18,0.9510709365145273,TRUE,3,Cmax,74.03058260679245,77.83918082714081
Golimumab,0.5,510,3 dose groups,6,18,0.8415774313558059,TRUE,3,Terminal clearance,0.04897816957788744,0.058198054929992804
Golimumab,0.5,510,3 dose groups,6,18,0.961958075168265,TRUE,10,AUC0-28d,21424.961817592415,22272.240725090618
Golimumab,0.5,510,3 dose groups,6,18,1.0288143192307055,TRUE,10,Cmax,266.9145494699478,259.43899154663086
Golimumab,0.5,510,3 dose groups,6,18,1.1734337070288285,TRUE,10,Terminal clearance,0.06927684386385856,0.05903771423037585
Golimumab,0.5,511,3 dose groups,6,18,1.2449599735105226,TRUE,1,AUC0-28d,2824.235247410609,2268.5349790378127
Golimumab,0.5,511,3 dose groups,6,18,0.9726557093584579,TRUE,1,Cmax,25.237534008920193,25.94703733921051
Golimumab,0.5,511,3 dose groups,6,18,0.7727716762554856,TRUE,1,Terminal clearance,0.044800511425307304,0.05797380106164221
Golimumab,0.5,511,3 dose groups,6,18,1.057203443570355,TRUE,3,AUC0-28d,7166.375742758928,6778.6155884593645
Golimumab,0.5,511,3 dose groups,6,18,0.7618976801687846,TRUE,3,Cmax,59.30549129843712,77.83918082714081
Golimumab,0.5,511,3 dose groups,6,18,0.8924028608321964,TRUE,3,Terminal clearance,0.05193611071439489,0.058198054929992804
Golimumab,0.5,511,3 dose groups,6,18,1.4621959750415765,TRUE,10,AUC0-28d,32566.380743384583,22272.240725090618
Golimumab,0.5,511,3 dose groups,6,18,0.9173905681669893,TRUE,10,Cmax,238.0068838596344,259.43899154663086
Golimumab,0.5,511,3 dose groups,6,18,0.5997251433562586,TRUE,10,Terminal clearance,0.035406401630237984,0.05903771423037585
Golimumab,0.5,512,3 dose groups,6,18,0.816983504047799,TRUE,1,AUC0-28d,1853.3556562293124,2268.5349790378127
Golimumab,0.5,512,3 dose groups,6,18,0.8746851231872348,TRUE,1,Cmax,22.695487551391125,25.94703733921051
Golimumab,0.5,512,3 dose groups,6,18,1.198025918643554,TRUE,1,Terminal clearance,0.06945411627413256,0.05797380106164221
Golimumab,0.5,512,3 dose groups,6,18,1.053698817616343,TRUE,3,AUC0-28d,7142.619230635344,6778.6155884593645
Golimumab,0.5,512,3 dose groups,6,18,0.8442756847207314,TRUE,3,Cmax,65.71772769093513,77.83918082714081
Golimumab,0.5,512,3 dose groups,6,18,0.8408265776601762,TRUE,3,Terminal clearance,0.04893447135326479,0.058198054929992804
Golimumab,0.5,512,3 dose groups,6,18,1.2696180384828275,TRUE,10,AUC0-28d,28277.2385820069,22272.240725090618
Golimumab,0.5,512,3 dose groups,6,18,0.8826883145586243,TRUE,10,Cmax,229.00376617908478,259.43899154663086
Golimumab,0.5,512,3 dose groups,6,18,0.7531218862924429,TRUE,10,Terminal clearance,0.04446259470357486,0.05903771423037585
Golimumab,0.5,513,3 dose groups,6,18,0.9605207805855221,TRUE,1,AUC0-28d,2178.974988850961,2268.5349790378127
Golimumab,0.5,513,3 dose groups,6,18,0.8719648410746095,TRUE,1,Cmax,22.624904289841652,25.94703733921051
Golimumab,0.5,513,3 dose groups,6,18,0.964909492321778,TRUE,1,Terminal clearance,0.05593947095035294,0.05797380106164221
Golimumab,0.5,513,3 dose groups,6,18,1.3177886536172414,TRUE,3,AUC0-28d,8932.78270970471,6778.6155884593645
Golimumab,0.5,513,3 dose groups,6,18,0.9687629493965866,TRUE,3,Cmax,75.40771439671516,77.83918082714081
Golimumab,0.5,513,3 dose groups,6,18,0.758769794084909,TRUE,3,Terminal clearance,0.04415892615537286,0.058198054929992804
Golimumab,0.5,513,3 dose groups,6,18,1.3539741713730935,TRUE,10,AUC0-28d,30156.038680376638,22272.240725090618
Golimumab,0.5,513,3 dose groups,6,18,0.8458228914522233,TRUE,10,Cmax,219.43943798542023,259.43899154663086
Golimumab,0.5,513,3 dose groups,6,18,0.7377247075882502,TRUE,10,Terminal clearance,0.0435535804672827,0.05903771423037585
Golimumab,0.5,514,3 dose groups,6,18,1.6445278468604432,TRUE,1,AUC0-28d,3730.668944604655,2268.5349790378127
Golimumab,0.5,514,3 dose groups,6,18,0.9381049873075851,TRUE,1,Cmax,24.341045133769512,25.94703733921051
Golimumab,0.5,514,3 dose groups,6,18,0.6739607654628798,TRUE,1,Terminal clearance,0.0390720673402971,0.05797380106164221
Golimumab,0.5,514,3 dose groups,6,18,0.9567954233618349,TRUE,3,AUC0-28d,6485.748371767111,6778.6155884593645
Golimumab,0.5,514,3 dose groups,6,18,0.8463871578358554,TRUE,3,Cmax,65.88208302855492,77.83918082714081
Golimumab,0.5,514,3 dose groups,6,18,0.978242867856887,TRUE,3,Terminal clearance,0.0569318321584088,0.058198054929992804
Golimumab,0.5,514,3 dose groups,6,18,0.8857182322389808,TRUE,10,AUC0-28d,19726.9296830283,22272.240725090618
Golimumab,0.5,514,3 dose groups,6,18,0.7490150514719262,TRUE,10,Cmax,194.32370960712433,259.43899154663086
Golimumab,0.5,514,3 dose groups,6,18,0.894499820585781,TRUE,10,Terminal clearance,0.05280922478686581,0.05903771423037585
Golimumab,0.5,515,3 dose groups,6,18,0.9072510922283272,TRUE,1,AUC0-28d,2058.130837490221,2268.5349790378127
Golimumab,0.5,515,3 dose groups,6,18,0.9098194042966877,TRUE,1,Cmax,23.60711805522442,25.94703733921051
Golimumab,0.5,515,3 dose groups,6,18,1.1772387785093017,TRUE,1,Terminal clearance,0.06824900674734893,0.05797380106164221
Golimumab,0.5,515,3 dose groups,6,18,0.9961920082247742,TRUE,3,AUC0-28d,6752.802676051094,6778.6155884593645
Golimumab,0.5,515,3 dose groups,6,18,0.8727601647797854,TRUE,3,Cmax,67.93493628501892,77.83918082714081
Golimumab,0.5,515,3 dose groups,6,18,0.9654829231505903,TRUE,3,Terminal clearance,0.05618922819548807,0.058198054929992804
Golimumab,0.5,515,3 dose groups,6,18,0.9309329389292494,TRUE,10,AUC0-28d,20733.962514748328,22272.240725090618
Golimumab,0.5,515,3 dose groups,6,18,0.8604352300108623,TRUE,10,Cmax,223.2304483652115,259.43899154663086
Golimumab,0.5,515,3 dose groups,6,18,0.9823326295169831,TRUE,10,Terminal clearance,0.057994673060597315,0.05903771423037585
Golimumab,0.5,516,3 dose groups,6,18,1.390646789083835,TRUE,1,AUC0-28d,3154.730884523299,2268.5349790378127
Golimumab,0.5,516,3 dose groups,6,18,0.9298021689494177,TRUE,1,Cmax,24.12561159580946,25.94703733921051
Golimumab,0.5,516,3 dose groups,6,18,0.7508426198058388,TRUE,1,Terminal clearance,0.043529200669225956,0.05797380106164221
Golimumab,0.5,516,3 dose groups,6,18,1.2571595192345237,TRUE,3,AUC0-28d,8521.801114263222,6778.6155884593645
Golimumab,0.5,516,3 dose groups,6,18,0.8957723540349473,TRUE,3,Cmax,69.72618624567986,77.83918082714081
Golimumab,0.5,516,3 dose groups,6,18,0.8624666033866106,TRUE,3,Terminal clearance,0.05019387875917828,0.058198054929992804
Golimumab,0.5,516,3 dose groups,6,18,1.12454747917892,TRUE,10,AUC0-28d,25046.19216306674,22272.240725090618
Golimumab,0.5,516,3 dose groups,6,18,0.8641542742559499,TRUE,10,Cmax,224.19531345367432,259.43899154663086
Golimumab,0.5,516,3 dose groups,6,18,0.8835151810783523,TRUE,10,Terminal clearance,0.05216071677870253,0.05903771423037585
Golimumab,0.5,517,3 dose groups,6,18,1.0669247497002314,TRUE,1,AUC0-28d,2420.3561146961383,2268.5349790378127
Golimumab,0.5,517,3 dose groups,6,18,0.9113611973218264,TRUE,1,Cmax,23.647123016417027,25.94703733921051
Golimumab,0.5,517,3 dose groups,6,18,0.9044371564550718,TRUE,1,Terminal clearance,0.052433659781083705,0.05797380106164221
Golimumab,0.5,517,3 dose groups,6,18,1.0801241651380362,TRUE,3,AUC0-28d,7321.746503276348,6778.6155884593645
Golimumab,0.5,517,3 dose groups,6,18,0.8586956962872478,TRUE,3,Cmax,66.84016957879066,77.83918082714081
Golimumab,0.5,517,3 dose groups,6,18,0.8556427441458428,TRUE,3,Terminal clearance,0.04979674342424954,0.058198054929992804
Golimumab,0.5,517,3 dose groups,6,18,0.9316534826419364,TRUE,10,AUC0-28d,20750.01063777024,22272.240725090618
Golimumab,0.5,517,3 dose groups,6,18,0.8398501814061458,TRUE,10,Cmax,217.88988411426544,259.43899154663086
Golimumab,0.5,517,3 dose groups,6,18,0.9674453481667791,TRUE,10,Terminal clearance,0.05711576199857677,0.05903771423037585
Golimumab,0.5,518,3 dose groups,6,18,1.0698277658407365,TRUE,1,AUC0-28d,2426.941708355585,2268.5349790378127
Golimumab,0.5,518,3 dose groups,6,18,0.872801748797807,TRUE,1,Cmax,22.64661956578493,25.94703733921051
Golimumab,0.5,518,3 dose groups,6,18,1.0493967787149332,TRUE,1,Terminal clearance,0.060837520083947716,0.05797380106164221
Golimumab,0.5,518,3 dose groups,6,18,1.0813804477626772,TRUE,3,AUC0-28d,7330.262360259251,6778.6155884593645
Golimumab,0.5,518,3 dose groups,6,18,0.9086001222505355,TRUE,3,Cmax,70.72468921542168,77.83918082714081
Golimumab,0.5,518,3 dose groups,6,18,1.0157348371861483,TRUE,3,Terminal clearance,0.059113791848866754,0.058198054929992804
Golimumab,0.5,518,3 dose groups,6,18,0.8671328663504647,TRUE,10,AUC0-28d,19312.99193999538,22272.240725090618
Golimumab,0.5,518,3 dose groups,6,18,0.8499747855566154,TRUE,10,Cmax,220.51660120487213,259.43899154663086
Golimumab,0.5,518,3 dose groups,6,18,1.1167043210010672,TRUE,10,Terminal clearance,0.0659276705830869,0.05903771423037585
Golimumab,0.5,519,3 dose groups,6,18,0.9005019726647544,TRUE,1,AUC0-28d,2042.8202236825477,2268.5349790378127
Golimumab,0.5,519,3 dose groups,6,18,0.8863782207555585,TRUE,1,Cmax,22.998888790607452,25.94703733921051
Golimumab,0.5,519,3 dose groups,6,18,1.1024355876901366,TRUE,1,Terminal clearance,0.0639123814440226,0.05797380106164221
Golimumab,0.5,519,3 dose groups,6,18,1.1846503319922626,TRUE,3,AUC0-28d,8030.289207316312,6778.6155884593645
Golimumab,0.5,519,3 dose groups,6,18,0.975797543082019,TRUE,3,Cmax,75.955281406641,77.83918082714081
Golimumab,0.5,519,3 dose groups,6,18,0.9623964321859355,TRUE,3,Terminal clearance,0.05600960042478617,0.058198054929992804
Golimumab,0.5,519,3 dose groups,6,18,1.369790252520172,TRUE,10,AUC0-28d,30508.298247011935,22272.240725090618
Golimumab,0.5,519,3 dose groups,6,18,0.9038152956442308,TRUE,10,Cmax,234.48492884635925,259.43899154663086
Golimumab,0.5,519,3 dose groups,6,18,0.6885004365035164,TRUE,10,Terminal clearance,0.040647492017783636,0.05903771423037585
Golimumab,0.5,520,3 dose groups,6,18,0.8700586091023217,TRUE,1,AUC0-28d,1973.7583885616039,2268.5349790378127
Golimumab,0.5,520,3 dose groups,6,18,0.866914105872463,TRUE,1,Cmax,22.49385267496109,25.94703733921051
Golimumab,0.5,520,3 dose groups,6,18,1.0807422083097193,TRUE,1,Terminal clearance,0.06265473378346756,0.05797380106164221
Golimumab,0.5,520,3 dose groups,6,18,1.545160010886979,TRUE,3,AUC0-28d,10474.045736462516,6778.6155884593645
Golimumab,0.5,520,3 dose groups,6,18,0.901952706310222,TRUE,3,Cmax,70.20725980401039,77.83918082714081
Golimumab,0.5,520,3 dose groups,6,18,0.736479400045717,TRUE,3,Terminal clearance,0.042861668578668785,0.058198054929992804
Golimumab,0.5,520,3 dose groups,6,18,1.1322302411766119,TRUE,10,AUC0-28d,25217.304487712907,22272.240725090618
